1	31.48148148148148
2	31.48148148148148
3	35.648148148148145
4	31.48148148148148
5	31.48148148148148
6	32.870370370370374
7	32.870370370370374
8	26.851851851851855
9	31.48148148148148
10	31.48148148148148
11	31.48148148148148
12	31.48148148148148
13	31.48148148148148
14	31.48148148148148
15	31.48148148148148
16	31.48148148148148
17	31.48148148148148
18	31.48148148148148
19	31.48148148148148
20	31.48148148148148
21	31.48148148148148
22	31.48148148148148
23	31.48148148148148
24	31.48148148148148
25	31.48148148148148
26	31.48148148148148
27	31.48148148148148
28	31.48148148148148
29	31.48148148148148
30	31.48148148148148
31	31.48148148148148
32	31.48148148148148
33	31.48148148148148
34	31.48148148148148
35	31.48148148148148
36	31.48148148148148
37	31.48148148148148
38	31.48148148148148
39	31.48148148148148
40	31.48148148148148
41	31.48148148148148
42	31.48148148148148
43	31.48148148148148
44	31.48148148148148
45	31.48148148148148
46	31.48148148148148
47	31.48148148148148
48	31.48148148148148
49	31.48148148148148
50	31.48148148148148
51	46.75925925925926
52	42.592592592592595
53	47.22222222222222
54	41.66666666666667
55	48.148148148148145
56	37.96296296296296
57	46.75925925925926
58	44.907407407407405
59	43.51851851851852
60	43.51851851851852
61	45.83333333333333
62	42.592592592592595
63	42.129629629629626
64	46.2962962962963
65	49.074074074074076
66	54.166666666666664
67	48.61111111111111
68	46.2962962962963
69	46.75925925925926
70	37.96296296296296
71	50.46296296296296
72	48.148148148148145
73	51.388888888888886
74	46.2962962962963
75	42.129629629629626
76	41.2037037037037
77	43.98148148148148
78	47.68518518518518
79	48.148148148148145
80	47.22222222222222
81	46.2962962962963
82	41.66666666666667
83	50.46296296296296
84	43.05555555555556
85	45.83333333333333
86	43.98148148148148
87	43.05555555555556
88	43.05555555555556
89	47.68518518518518
90	46.2962962962963
91	43.51851851851852
92	42.129629629629626
93	44.44444444444444
94	45.83333333333333
95	46.2962962962963
96	46.2962962962963
97	45.370370370370374
98	44.907407407407405
99	46.2962962962963
100	45.370370370370374
101	46.2962962962963
102	46.75925925925926
103	45.83333333333333
104	45.370370370370374
105	45.370370370370374
106	44.907407407407405
107	46.2962962962963
108	44.44444444444444
109	44.907407407407405
110	44.907407407407405
111	44.907407407407405
112	45.83333333333333
113	46.75925925925926
114	45.370370370370374
115	46.2962962962963
116	46.2962962962963
117	45.370370370370374
118	45.370370370370374
119	46.2962962962963
120	45.83333333333333
121	45.83333333333333
122	45.83333333333333
123	46.2962962962963
124	46.75925925925926
125	45.370370370370374
126	45.83333333333333
127	45.83333333333333
128	44.907407407407405
129	46.2962962962963
130	45.370370370370374
131	46.2962962962963
132	46.2962962962963
133	46.2962962962963
134	45.83333333333333
135	44.907407407407405
136	45.83333333333333
137	45.83333333333333
138	45.370370370370374
139	45.83333333333333
140	45.370370370370374
141	46.2962962962963
142	46.2962962962963
143	45.83333333333333
144	45.370370370370374
145	45.83333333333333
146	46.75925925925926
147	45.370370370370374
148	46.2962962962963
149	45.83333333333333
150	46.75925925925926
151	45.370370370370374
152	45.83333333333333
153	45.370370370370374
154	43.98148148148148
155	45.83333333333333
156	45.83333333333333
157	45.83333333333333
158	45.370370370370374
159	45.370370370370374
160	46.2962962962963
161	46.2962962962963
162	46.2962962962963
163	45.83333333333333
164	45.83333333333333
165	45.83333333333333
166	45.370370370370374
167	46.75925925925926
168	46.2962962962963
169	45.83333333333333
170	45.83333333333333
171	46.2962962962963
172	45.370370370370374
173	46.2962962962963
174	45.83333333333333
175	46.2962962962963
176	46.2962962962963
177	45.83333333333333
178	46.2962962962963
179	45.83333333333333
180	46.2962962962963
181	46.2962962962963
182	45.83333333333333
183	45.370370370370374
184	46.2962962962963
185	46.2962962962963
186	45.83333333333333
187	46.75925925925926
188	46.2962962962963
189	46.75925925925926
190	45.83333333333333
191	44.907407407407405
192	45.370370370370374
193	45.83333333333333
194	45.83333333333333
195	46.2962962962963
196	45.83333333333333
197	45.83333333333333
198	45.83333333333333
199	45.83333333333333
200	44.907407407407405
